"DaysSinceEpoch","Year","Month","Day","CashInSettlement","CashInOut","Dividends","SecuritiesClosingValue","SecuritiesOpeningCost","EquityValueWithLoan","YesterdaysEquityValueWithLoan","OpeningCashBalance","SecuritiesOpeningValue","MarginCall","BenchmarkValue"
"12894","2005","4","21","0","0","0","158238.36","-132753.47","173436.53","170525.85","15198.17","155627.02","false","1159.95"
"12895","2005","4","22","0","0","0","157337.36","-132753.47","172535.53","173436.53","15198.17","158578.13","false","1152.12"
"12898","2005","4","25","0","0","0","159222.25","-132753.47","174420.42","172535.53","15198.17","158173.77","false","1162.1"
"12899","2005","4","26","0","0","0","157889","-132753.47","173087.17","174420.42","15198.17","159173.47","false","1151.74"
"12900","2005","4","27","0","0","0","156882.12","-132753.47","172080.29","173087.17","15198.17","157644.92","false","1156.38"
"12901","2005","4","28","0","0","0","156004.23","-132753.47","171202.4","172080.29","15198.17","156482.68","false","1143.22"
"12902","2005","4","29","0","0","0","156208.05","-132753.47","171406.22","171202.4","15198.17","156151.62","false","1156.85"
"12905","2005","5","2","0","100.2","0","157404.02","-132753.47","172702.39","171406.22","15198.17","156628.17","false","1162.16"
"12906","2005","5","3","0","0","0","157041.33","-132753.47","172339.7","172702.39","15298.37","156998.95","false","1161.17"
"12907","2005","5","4","0","0","0","158448.48","-132753.47","173746.85","172339.7","15298.37","157221.04","false","1175.65"
"12908","2005","5","5","0","0","0","158968.46","-132753.47","174266.83","173746.85","15298.37","158660.5","false","1172.1"
"12909","2005","5","6","0","0","0","159192.62","-132753.47","174490.99","174266.83","15298.37","159768.9","false","1171.35"
"12912","2005","5","9","0","0","0","160774.32","-132753.47","176072.69","174490.99","15298.37","159389.16","false","1178.84"
"12913","2005","5","10","0","20.14","0","159109.81","-132753.47","174428.32","176072.69","15298.37","160172.66","false","1166.22"
"12914","2005","5","11","0","0","0","159444.13","-132753.47","174762.64","174428.32","15318.51","159125.51","false","1171.11"
"12915","2005","5","12","0","0","0","156861.44","-132753.47","172179.95","174762.64","15318.51","159454.71","false","1159.36"
"12916","2005","5","13","0","0","0","156353.52","-132753.47","171672.03","172179.95","15318.51","157517.15","false","1154.05"
"12919","2005","5","16","0","0","0","157284.01","-132753.47","172602.52","171672.03","15318.51","156028.59","false","1165.69"
"12920","2005","5","17","0","0","0","158940.23","-132753.47","174258.74","172602.52","15318.51","156898.93","false","1173.8"
"12921","2005","5","18","0","0","0","161033.79","-132753.47","176352.3","174258.74","15318.51","159875.67","false","1185.56"
"12922","2005","5","19","0","0","0","162248.07","-132753.47","177566.58","176352.3","15318.51","161281.31","false","1191.08"
"12923","2005","5","20","0","0","0","161748.31","-132753.47","177066.82","177566.58","15318.51","162407.9","false","1189.28"
"12926","2005","5","23","0","0","0","162691.04","-132753.47","178009.55","177066.82","15318.51","161588.37","false","1193.86"
"12927","2005","5","24","0","0","0","163257.83","-132753.47","178576.34","178009.55","15318.51","162764.19","false","1194.07"
"12928","2005","5","25","0","0","0","162772.45","-132753.47","178090.96","178576.34","15318.51","163012.08","false","1190.01"
"12929","2005","5","26","0","0","0","163493.11","-132753.47","178811.62","178090.96","15318.51","163125.85","false","1197.62"
"12930","2005","5","27","0","0","0","164225.93","-132753.47","179544.44","178811.62","15318.51","163568.52","false","1198.78"
"12933","2005","5","30","0","0","0","164225.93","-132753.47","179544.44","179544.44","15318.51","163568.52","false","1198.78"
"12934","2005","5","31","0","0","0","162732.38","-132753.47","178050.89","179544.44","15318.51","164069.45","false","1191.5"
"12935","2005","6","1","0","72.96","0","164458.16","-132753.47","179849.63","178050.89","15318.51","162983.75","false","1202.27"
"12936","2005","6","2","0","0","0","166297.29","-132753.47","181688.76","179849.63","15391.47","164380.92","false","1204.29"
"12937","2005","6","3","0","0","0","165956.06","-132753.47","181347.53","181688.76","15391.47","166161.19","false","1196.02"
"12940","2005","6","6","0","0","0","166428.67","-132753.47","181820.14","181347.53","15391.47","165901.23","false","1197.51"
"12941","2005","6","7","0","2.36","0","165676.46","-132753.47","181070.29","181820.14","15391.47","166105.57","false","1197.26"
"12942","2005","6","8","0","0","0","165340.22","-132753.47","180734.05","181070.29","15393.83","165869.94","false","1194.67"
"12943","2005","6","9","0","21.25","0","167053.07","-132753.47","182468.15","180734.05","15393.83","165307.56","false","1200.93"
"12944","2005","6","10","0","88.13","0","167330.11","-132753.47","182833.32","182468.15","15415.08","167228.71","false","1198.11"
"12947","2005","6","13","0","0","0","167646.53","-132753.47","183149.74","182833.32","15503.21","166863","false","1200.82"
"12948","2005","6","14","0","25.05","0","169422.61","-132753.47","184950.87","183149.74","15503.21","167688.25","false","1203.91"
"12949","2005","6","15","0","111.87","0","170675.08","-132753.47","186315.21","184950.87","15528.26","170114.11","false","1206.58"
"12950","2005","6","16","0","0","0","171540.87","-132753.47","187181","186315.21","15640.13","170997.97","false","1210.96"
"12951","2005","6","17","0","0","0","173036.79","-132753.47","188676.92","187181","15640.13","173223.41","false","1216.96"
"12954","2005","6","20","0","27.14","0","173244.34","-132753.47","188911.61","188676.92","15640.13","172746.7","false","1216.1"
"12955","2005","6","21","0","0","0","172327.96","-132753.47","187995.23","188911.61","15667.27","173101.69","false","1213.61"
"12956","2005","6","22","0","0","0","172806.3","-132753.47","188473.57","187995.23","15667.27","173225.54","false","1213.88"
"12957","2005","6","23","0","0","0","171708.2","-132753.47","187375.47","188473.57","15667.27","173016.71","false","1200.73"
"12958","2005","6","24","0","0","0","170347.76","-132753.47","186015.03","187375.47","15667.27","171738.35","false","1191.57"
"12961","2005","6","27","0","0","0","170153.12","-132753.47","185820.39","186015.03","15667.27","170273.09","false","1190.69"
"12962","2005","6","28","0","0","0","171322.13","-132753.47","186989.4","185820.39","15667.27","170495.79","false","1201.57"
"12963","2005","6","29","0","0","0","171152.16","-132753.47","186819.43","186989.4","15667.27","171412.61","false","1199.85"
"12964","2005","6","30","0","22.07","0","170469.06","-132753.47","186158.4","186819.43","15667.27","171436.85","false","1191.33"
"12965","2005","7","1","0","53.12","0","172047.65","-132753.47","187790.11","186158.4","15689.34","171360.39","false","1194.44"
"12968","2005","7","4","0","0","0","172047.65","-132753.47","187790.11","187790.11","15742.46","171360.39","false","1194.44"
"12969","2005","7","5","0","0","0","174654.95","-132753.47","190397.41","187790.11","15742.46","172013.97","false","1204.99"
"12970","2005","7","6","0","14.64","0","173038.56","-132753.47","188795.66","190397.41","15742.46","174776.3","false","1194.94"
"12971","2005","7","7","0","6.85","0","174478.36","-132753.47","190242.31","188795.66","15757.1","171364.64","false","1197.87"
"12972","2005","7","8","0","0","0","176339.04","-132753.47","192102.99","190242.31","15763.95","174880.37","false","1211.86"
"12975","2005","7","11","0","0","0","177370.55","-132753.47","193134.5","192102.99","15763.95","175896.68","false","1219.44"
"12976","2005","7","12","0","0","0","178318.31","-132753.47","194082.26","193134.5","15763.95","177448.19","false","1222.21"
"12977","2005","7","13","0","0","0","178540.1","-132753.47","194304.05","194082.26","15763.95","178323.72","false","1223.29"
"12978","2005","7","14","0","0","0","177727.17","-132753.47","193491.12","194304.05","15763.95","179395.22","false","1226.5"
"12979","2005","7","15","0","65.4","0","178835.67","-132753.47","194665.02","193491.12","15763.95","178574.2","false","1227.92"
"12982","2005","7","18","0","0","0","178712.84","-132753.47","194542.19","194665.02","15829.35","178503.41","false","1221.13"
"12983","2005","7","19","0","0","0","180329.07","-132753.47","196158.42","194542.19","15829.35","179184.56","false","1229.35"
"12984","2005","7","20","0","0","0","180940.98","-132753.47","196770.33","196158.42","15829.35","179692.54","false","1235.2"
"12985","2005","7","21","0","0","0","180132.32","-132753.47","195961.67","196770.33","15829.35","181788.77","false","1227.04"
"12986","2005","7","22","0","0","0","182068.31","-132753.47","197897.66","195961.67","15829.35","180579.35","false","1233.68"
"12989","2005","7","25","0","0","0","181411.76","-132753.47","197241.11","197897.66","15829.35","182003.76","false","1229.03"
"12990","2005","7","26","0","0","0","181581.22","-132753.47","197410.57","197241.11","15829.35","181872.22","false","1231.16"
"12991","2005","7","27","0","0","0","182453.82","-132753.47","198283.17","197410.57","15829.35","182087.89","false","1236.79"
"12992","2005","7","28","0","0","0","183622.09","-132753.47","199451.44","198283.17","15829.35","183227.72","false","1243.72"
"12993","2005","7","29","0","0","0","182884.4","-132753.47","198713.75","199451.44","15829.35","183936.85","false","1234.18"
"12996","2005","8","1","0","155.72","0","182569.3","-132753.47","198554.37","198713.75","15829.35","182551.84","false","1235.35"
"12997","2005","8","2","0","0","0","184161.14","-132753.47","200146.21","198554.37","15985.07","182889.43","false","1244.12"
"12998","2005","8","3","0","0","0","184174.79","-132753.47","200159.86","200146.21","15985.07","184100.61","false","1245.04"
"12999","2005","8","4","0","0","0","182676.45","-132753.47","198661.52","200159.86","15985.07","183403.31","false","1235.86"
"13000","2005","8","5","0","0","0","181017.11","-132753.47","197002.18","198661.52","15985.07","182685.97","false","1226.42"
"13003","2005","8","8","0","0","0","180583.96","-132753.47","196569.03","197002.18","15985.07","181647.89","false","1223.13"
"13004","2005","8","9","0","20.14","0","181228.18","-132753.47","197233.39","196569.03","15985.07","181085.27","false","1231.38"
"13005","2005","8","10","0","0","0","181951.49","-132753.47","197956.7","197233.39","16005.21","181944.57","false","1229.13"
"13006","2005","8","11","0","0","0","182750.06","-132753.47","198755.27","197956.7","16005.21","182049.44","false","1237.81"
"13007","2005","8","12","0","0","0","182667.78","-132753.47","198672.99","198755.27","16005.21","182550.85","false","1230.39"
"13010","2005","8","15","0","0","0","182703.16","-132753.47","198708.37","198672.99","16005.21","182401.77","false","1233.87"
"13011","2005","8","16","0","0","0","178833.32","-132753.47","194838.53","198708.37","16005.21","182343.57","false","1219.34"
"13012","2005","8","17","0","0","0","179105.06","-132753.47","195110.27","194838.53","16005.21","179091.91","false","1220.24"
"13013","2005","8","18","0","0","0","178641.06","-132753.47","194646.27","195110.27","16005.21","177989.09","false","1219.02"
"13014","2005","8","19","0","0","0","178506.49","-132753.47","194511.7","194646.27","16005.21","179485.68","false","1219.71"
"13017","2005","8","22","0","0","0","179041.01","-132753.47","195046.22","194511.7","16005.21","179322.31","false","1221.73"
"13018","2005","8","23","0","0","0","178893.96","-132753.47","194899.17","195046.22","16005.21","179281.06","false","1217.59"
"13019","2005","8","24","0","0","0","178560.45","-132753.47","194565.66","194899.17","16005.21","178902.05","false","1209.59"
"13020","2005","8","25","0","0","0","179659.72","-132753.47","195664.93","194565.66","16005.21","178662.44","false","1212.37"
"13021","2005","8","26","0","0","0","178660.51","-132753.47","194665.72","195664.93","16005.21","179662.52","false","1205.1"
"13024","2005","8","29","0","0","0","180488.33","-132753.47","196493.54","194665.72","16005.21","179042.58","false","1212.28"
"13025","2005","8","30","0","0","0","180845.54","-132753.47","196850.75","196493.54","16005.21","180173.52","false","1208.41"
"13026","2005","8","31","0","0","0","185039.52","-132753.47","201044.73","196850.75","16005.21","180860.05","false","1220.33"
"13027","2005","9","1","0","72.96","0","186024.79","-132753.47","202102.96","201044.73","16005.21","186051.09","false","1221.59"
"13028","2005","9","2","0","0","0","185321.56","-132753.47","201399.73","202102.96","16078.17","186554.55","false","1218.02"
"13031","2005","9","5","0","0","0","185321.56","-132753.47","201399.73","201399.73","16078.17","186554.55","false","1218.02"
"13032","2005","9","6","0","2.36","0","187668.91","-132753.47","203749.44","201399.73","16078.17","186042.18","false","1233.39"
"13033","2005","9","7","0","0","0","188387.85","-132753.47","204468.38","203749.44","16080.53","187819.34","false","1236.36"
"13034","2005","9","8","0","19.65","0","186885.41","-132753.47","202985.59","204468.38","16080.53","186963.9","false","1231.67"
"13035","2005","9","9","0","21.25","0","189534.38","-132753.47","205655.81","202985.59","16100.18","187827.52","false","1241.48"
"13038","2005","9","12","0","95.43","0","189150.85","-132753.47","205367.71","205655.81","16121.43","188932.85","false","1240.56"
"13039","2005","9","13","0","25.05","0","187830.83","-132753.47","204072.74","205367.71","16216.86","189120.14","false","1231.2"
"13040","2005","9","14","0","0","0","187386.38","-132753.47","203628.29","204072.74","16241.91","188310.55","false","1227.16"
"13041","2005","9","15","0","92.22","0","187142.04","-132753.47","203476.17","203628.29","16241.91","187985.93","false","1227.73"
"13042","2005","9","16","0","0","0","187925.87","-132753.47","204260","203476.17","16334.13","187895.89","false","1237.91"
"13045","2005","9","19","0","27.14","0","187458.2","-132753.47","203819.47","204260","16334.13","188380.37","false","1231.02"
"13046","2005","9","20","0","0","0","185261.35","-132753.47","201622.62","203819.47","16361.27","187450.83","false","1221.34"
"13047","2005","9","21","0","0","0","184523.07","-132753.47","200884.34","201622.62","16361.27","185447.39","false","1210.2"
"13048","2005","9","22","0","1.57","0","185419.62","-132753.47","201782.46","200884.34","16361.27","184962.29","false","1214.62"
"13049","2005","9","23","0","0","0","185171.73","-132753.47","201534.57","201782.46","16362.84","184865.72","false","1215.29"
"13052","2005","9","26","0","0","0","186368.3","-132753.47","202731.14","201534.57","16362.84","185462.26","false","1215.63"
"13053","2005","9","27","0","0","0","186498.45","-132753.47","202861.29","202731.14","16362.84","186500.64","false","1215.66"
